"IDsite","date","NbNymphe","TM_0_1","TM_0_6","TM_0_12","TM_3_6","UN_0_1","UN_0_6","UN_0_12","UN_3_6","dayLength","temp","diur","temp_h","prec","Soil_pH","fract_forest","npatches","F_edges_length_density","shannonForest","shannonCLCL2","shannonCLCL1","CA","pFlat","pN","pE","pW","pS","mean_elv","sd_elv","Dim.1","Dim.2"
"10",2018-08-23,0,1.52606118124363,0.875114581641551,-0.390381645912241,-0.0599623522782986,-1.69731806648386,-1.58294093565659,-0.570361073431474,-1.04802951894999,0.593950018605618,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2018-04-23,8,-0.203592337659628,-1.40199653849579,-0.356469253931857,-1.15027203497422,-1.10020080593747,0.538801137421409,-0.867768947822513,1.33998027879395,0.628469549315765,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2019-01-15,1,-1.39644282758342,-0.108725419517564,0.155091627287107,0.964099717482813,1.55289680991118,-0.387765095382939,-1.27593283905576,-1.89341414961233,-1.49371938739543,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2019-08-21,0,1.38508130548639,0.650318010543716,-0.563631766452993,-0.357973551654632,-1.92612576353696,-2.09399180837575,-1.33425702812894,-1.40521931490562,0.637286185526332,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2019-10-31,3,0.0743598250201892,1.29675009654873,-0.0217980446834558,1.3193295534653,0.365621984583405,-1.91306535232757,-1.60326571121618,-1.86286275332162,-0.977671176952422,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2019-12-19,0,-0.973739485860538,0.569957741341079,0.08493451459747,1.37557525057383,1.22693668719682,-0.888841765693652,-1.60990439090027,-2.42299084580467,-1.65744017069064,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2019-11-25,5,-0.938337829687379,1.00537017149325,-0.0425338703064103,1.57281385464345,1.59650269134149,-1.38385957267799,-1.57198194014243,-2.19035379465162,-1.44310550557611,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2019-06-17,6,0.480457025706758,-0.86047344492551,-0.708193746862545,-1.22657004872311,-0.705690759449192,-0.833934091192972,-1.2340608240462,0.0467480086203373,1.43177382401332,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2019-09-19,0,0.941858696337994,1.05413270084801,-0.429868289196624,0.261645838923275,-2.25627402175593,-2.39921169480949,-1.47120763547336,-1.34418358402821,-0.0191021302516771,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2020-12-18,0,-1.32689339901937,0.462847095531704,0.263694295340657,1.28660360521685,1.22163992758806,-0.981179028642315,-1.61300694302244,-2.27282053007663,-1.65744017069064,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2019-02-12,0,-1.64162233291029,-0.788025375688486,0.070949492898943,0.196069095317685,0.934567874838522,0.259551348190301,-1.02699419722614,-1.07596071866323,-0.985267529934196,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2019-05-15,5,-0.238879711788861,-1.26268494748774,-0.490220121509517,-1.33466112820228,-1.09930158860853,-0.17393616170042,-1.31911505744337,1.0554326786283,1.06902541473583,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2019-07-11,1,1.43525467205522,-0.226512984072537,-0.729455127223186,-0.959867112510006,-1.53630889242296,-1.47428717855063,-1.23440673669212,-0.945789161090354,1.33924830018578,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2020-02-11,0,-1.05389023558016,-0.494143049705372,0.195717909058694,0.27903806293963,0.302713725695104,0.409182969787373,-1.36663066096381,-0.318407759745364,-1.00672025757521,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2021-02-19,1,-1.23129567171221,-0.859592381670828,-0.00184412069172499,0.0711928945743174,0.615961625348426,0.596713462958178,-1.32938818917435,-0.214373501303911,-0.831231678331264,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2020-11-17,0,-0.167695974484193,0.973400909869456,0.35772158224558,1.30697178408612,0.738667836610579,-1.5495986018912,-1.68331250367392,-1.93579714653615,-1.33031124161165,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2020-03-04,2,-0.953304128267173,-0.815931223561117,0.178085365158992,-0.269926684744201,0.0158757158120046,0.859481037588236,-1.15490369048259,0.695143673923826,-0.509474185360445,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2020-07-09,1,0.99466839768738,-0.0120189115142857,-0.258118169700855,-0.639704580074096,-1.11270978124607,-1.26594405619275,-0.923101940214345,-0.61793167544926,1.34918105456004,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2020-05-14,9,0.188529007866186,-0.838008358033498,0.110025372636452,-0.949204792875768,-0.967880360083126,-0.138829757043223,-1.13802149487627,0.760619847629938,1.06902541473583,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2020-01-21,0,-1.1501035151442,-0.118256107095249,0.24526418203463,0.837913730450919,0.831478151197211,0.0110976832898785,-1.53898045216257,-1.31384295309291,-1.40580938602701,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2020-09-16,0,0.826142975502438,1.09930539282424,-0.0522282521725768,0.466524114775168,-1.80918439761644,-2.41585962985428,-1.18362747105004,-1.60841627800558,0.027352005180363,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2018-06-18,9,0.962145796502606,-0.585752303340486,-0.673733749668841,-1.21590129221679,-0.283822333679356,-0.321980274373786,-0.56295238272051,0.326354598238198,1.43433306442403,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2018-12-12,0,-0.990390927935045,0.712564477332165,0.187454371136172,1.4739427739784,1.38362222725149,-1.28687749093695,-1.36451135369136,-1.93430741868315,-1.62747039250103,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2020-08-06,0,1.29627949153792,0.477565096808558,-0.235869610166046,-0.265249078663462,-2.1592694126419,-1.84862952670628,-0.966649025365465,-1.04771097585602,0.924962542860086,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2021-05-18,5,-0.260614125357541,-1.27175387855779,-0.601289715999047,-1.24434992032147,-1.06347455297576,-0.166808633830284,-1.13691623289459,0.926288602163031,1.12033853582199,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2018-10-18,0,0.39758641759176,1.37283425815279,-0.0125875740760826,1.14426997826318,-1.55882627978302,-1.94256668889219,-1.18776302258057,-1.15604197347476,-0.690520451346504,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"10",2021-03-24,0,-1.07617289357378,-1.25002048376873,-0.177624894473276,-0.655265535710201,-0.571270086819743,0.762011087251131,-1.08870406555292,0.911920632082447,-0.0614529454082175,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.23950826068701,0.896854967910125,-0.627078341264862,-1.16118480733619,-0.912188241763814,1.11306284744617,-1.10154648640076,-1.53748602042752,-0.260399106789645,0.472025324008642,-0.464797505051113,-0.790078596927558,-1.35579629564681,-0.620459917980514
"11",2019-07-11,6,1.43525467205522,-0.226512984072537,-0.729455127223186,-0.959867112510006,-1.53630889242296,-1.47428717855063,-1.23440673669212,-0.945789161090354,1.33924830018578,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.2437697815715,0.60498547708117,-1.24290076293657,-1.16118480733619,-0.942186376248821,0.887964114265599,-0.724552666593391,-0.483714077681272,-0.466317946928063,-0.302385375810823,-0.460476549871207,-0.767948708248652,-1.32448787452792,-0.532349252189481
"11",2019-05-15,19,-0.238879711788861,-1.26268494748774,-0.490220121509517,-1.33466112820228,-1.09930158860853,-0.17393616170042,-1.31911505744337,1.0554326786283,1.06902541473583,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.2437697815715,0.60498547708117,-1.24290076293657,-1.16118480733619,-0.942186376248821,0.887964114265599,-0.724552666593391,-0.483714077681272,-0.466317946928063,-0.302385375810823,-0.460476549871207,-0.767948708248652,-1.32448787452792,-0.532349252189481
"11",2019-11-26,5,-0.927999434138386,0.999468016359517,-0.0438116921847935,1.5703933155203,1.54699646606793,-1.37864634825146,-1.58110123996544,-2.22403314042144,-1.45771411274245,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.2437697815715,0.60498547708117,-1.24290076293657,-1.16118480733619,-0.942186376248821,0.887964114265599,-0.724552666593391,-0.483714077681272,-0.466317946928063,-0.302385375810823,-0.460476549871207,-0.767948708248652,-1.32448787452792,-0.532349252189481
"11",2018-08-23,1,1.52606118124363,0.875114581641551,-0.390381645912241,-0.0599623522782986,-1.69731806648386,-1.58294093565659,-0.570361073431474,-1.04802951894999,0.593950018605618,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.2437697815715,0.60498547708117,-1.24290076293657,-1.16118480733619,-0.942186376248821,0.887964114265599,-0.724552666593391,-0.483714077681272,-0.466317946928063,-0.302385375810823,-0.460476549871207,-0.767948708248652,-1.32448787452792,-0.532349252189481
"11",2019-08-21,0,1.38508130548639,0.650318010543716,-0.563631766452993,-0.357973551654632,-1.92612576353696,-2.09399180837575,-1.33425702812894,-1.40521931490562,0.637286185526332,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.2437697815715,0.60498547708117,-1.24290076293657,-1.16118480733619,-0.942186376248821,0.887964114265599,-0.724552666593391,-0.483714077681272,-0.466317946928063,-0.302385375810823,-0.460476549871207,-0.767948708248652,-1.32448787452792,-0.532349252189481
"11",2019-06-17,9,0.480457025706758,-0.86047344492551,-0.708193746862545,-1.22657004872311,-0.705690759449192,-0.833934091192972,-1.2340608240462,0.0467480086203373,1.43177382401332,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.2437697815715,0.60498547708117,-1.24290076293657,-1.16118480733619,-0.942186376248821,0.887964114265599,-0.724552666593391,-0.483714077681272,-0.466317946928063,-0.302385375810823,-0.460476549871207,-0.767948708248652,-1.32448787452792,-0.532349252189481
"11",2019-03-21,16,-0.798581851548016,-1.23178716234301,0.0145734912801191,-0.567292345375314,-0.661000890005928,0.478224894471207,-1.06067803343906,0.4342544849027,-0.132322748300437,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.2437697815715,0.60498547708117,-1.24290076293657,-1.16118480733619,-0.942186376248821,0.887964114265599,-0.724552666593391,-0.483714077681272,-0.466317946928063,-0.302385375810823,-0.460476549871207,-0.767948708248652,-1.32448787452792,-0.532349252189481
"11",2019-04-17,24,-0.876167178097462,-1.42745857491333,-0.228316354199582,-1.15185953260077,-1.73387802582995,0.305305678555272,-1.18165742745356,1.31451599176332,0.495293692045592,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.2437697815715,0.60498547708117,-1.24290076293657,-1.16118480733619,-0.942186376248821,0.887964114265599,-0.724552666593391,-0.483714077681272,-0.466317946928063,-0.302385375810823,-0.460476549871207,-0.767948708248652,-1.32448787452792,-0.532349252189481
"11",2020-02-11,3,-1.05389023558016,-0.494143049705372,0.195717909058694,0.27903806293963,0.302713725695104,0.409182969787373,-1.36663066096381,-0.318407759745364,-1.00672025757521,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.2437697815715,0.60498547708117,-1.24290076293657,-1.16118480733619,-0.942186376248821,0.887964114265599,-0.724552666593391,-0.483714077681272,-0.466317946928063,-0.302385375810823,-0.460476549871207,-0.767948708248652,-1.32448787452792,-0.532349252189481
"11",2019-09-19,1,0.941858696337994,1.05413270084801,-0.429868289196624,0.261645838923275,-2.25627402175593,-2.39921169480949,-1.47120763547336,-1.34418358402821,-0.0191021302516771,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.2437697815715,0.60498547708117,-1.24290076293657,-1.16118480733619,-0.942186376248821,0.887964114265599,-0.724552666593391,-0.483714077681272,-0.466317946928063,-0.302385375810823,-0.460476549871207,-0.767948708248652,-1.32448787452792,-0.532349252189481
"11",2020-05-14,21,0.188529007866186,-0.838008358033498,0.110025372636452,-0.949204792875768,-0.967880360083126,-0.138829757043223,-1.13802149487627,0.760619847629938,1.06902541473583,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.2437697815715,0.60498547708117,-1.24290076293657,-1.16118480733619,-0.942186376248821,0.887964114265599,-0.724552666593391,-0.483714077681272,-0.466317946928063,-0.302385375810823,-0.460476549871207,-0.767948708248652,-1.32448787452792,-0.532349252189481
"11",2020-01-21,3,-1.1501035151442,-0.118256107095249,0.24526418203463,0.837913730450919,0.831478151197211,0.0110976832898785,-1.53898045216257,-1.31384295309291,-1.40580938602701,-0.0179657700220843,-0.179767400795025,-0.0649339903305549,-1.30669000757986,-1.68067019772946,1.06088746676876,-1.0843671292385,-1.2437697815715,0.60498547708117,-1.24290076293657,-1.16118480733619,-0.942186376248821,0.887964114265599,-0.724552666593391,-0.483714077681272,-0.466317946928063,-0.302385375810823,-0.460476549871207,-0.767948708248652,-1.32448787452792,-0.532349252189481
